Palabra,Etiqueta_POS
y,CCONJ
les,PRON
avisar,VERB
;,PUNCT
y,CCONJ
luego,ADV
envió,VERB
en,ADP
una,DET
canoa,NOUN
a,ADP
una,DET
lengua,NOUN
con,ADP
unos,DET
cristianos,NOUN
para,ADP
que,SCONJ
les,PRON
hablasen,VERB
de,ADP
su,DET
parte,NOUN
y,CCONJ
les,PRON
rogasen,VERB
que,SCONJ
le,PRON
viniesen,VERB
a,ADP
ver,VERB
y,CCONJ
a,ADP
hablar,VERB
;,PUNCT
y,CCONJ
luego,ADV
se,PRON
partió,VERB
la,DET
canoa,NOUN
con,ADP
la,DET
lengua,NOUN
y,CCONJ
cristianos,NOUN
",",PUNCT
y,CCONJ
a,ADP
las,DET
cinco,NUM
de,ADP
la,DET
tarde,NOUN
volvieron,VERB
",",PUNCT
y,CCONJ
dijeron,VERB
que,SCONJ
los,DET
indios,NOUN
de,ADP
los,DET
pueblos,NOUN
los,PRON
habían,AUX
salido,VERB
a,ADP
recebir,VERB
mostrando,VERB
muy,ADV
gran,ADJ
placer,NOUN
",",PUNCT
y,CCONJ
dijeron,VERB
a,ADP
la,DET
lengua,NOUN
cómo,PRON
ya,ADV
ellos,PRON
sabían,VERB
cómo,PRON
venían,VERB
",",PUNCT
y,CCONJ
que,PRON
deseaban,VERB
mucho,ADV
ver,VERB
al,ADP
gobernador,NOUN
y,CCONJ
a,ADP
los,DET
cristianos,PROPN
;,PUNCT
y,CCONJ
dijeron,VERB
entonces,ADV
que,SCONJ
las,DET
aguas,NOUN
habían,AUX
bajado,VERB
mucho,ADV
",",PUNCT
y,CCONJ
que,SCONJ
por,ADP
aquello,PRON
la,DET
canoa,NOUN
había,AUX
llegado,VERB
con,ADP
mucho,DET
trabajo,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
era,AUX
necesario,ADJ
que,SCONJ
",",PUNCT
para,ADP
que,SCONJ
los,DET
navíos,NOUN
pasasen,VERB
aquellos,DET
bajos,ADJ
que,PRON
había,AUX
hasta,ADP
llegar,VERB
al,ADP
puerto,NOUN
de,ADP
los,DET
Reyes,PROPN
",",PUNCT
los,DET
descargasen,VERB
y,CCONJ
alijasen,ADJ
para,ADP
pasar,VERB
",",PUNCT
porque,SCONJ
de,ADP
otra,DET
manera,NOUN
no,ADV
podían,AUX
pasar,VERB
",",PUNCT
porque,SCONJ
no,ADV
había,AUX
agua,NOUN
poco,ADV
más,ADV
de,ADP
un,DET
palmo,NOUN
",",PUNCT
y,CCONJ
cargados,ADJ
",",PUNCT
pedían,VERB
los,DET
navíos,NOUN
cinco,NUM
y,CCONJ
seis,NUM
palmos,NOUN
de,ADP
agua,NOUN
para,ADP
poder,AUX
navegar,VERB
;,PUNCT
y,CCONJ
este,DET
banco,NOUN
y,CCONJ
bajo,ADJ
estaba,AUX
cerca,ADV
del,ADP
puerto,NOUN
de,ADP
los,DET
Reyes,PROPN
.,PUNCT
Otro,DET
día,NOUN
de,ADP
mañana,ADV
el,DET
gobernador,NOUN
mandó,VERB
partir,VERB
los,DET
navíos,NOUN
",",PUNCT
gente,NOUN
",",PUNCT
indios,NOUN
y,CCONJ
cristianos,PROPN
",",PUNCT
y,CCONJ
que,SCONJ
fuesen,AUX
navegando,VERB
al,ADP
remo,NOUN
hasta,ADP
llegar,VERB
al,ADP
bajo,ADJ
que,PRON
habían,AUX
de,ADP
pasar,VERB
los,DET
navíos,NOUN
",",PUNCT
y,CCONJ
mandó,VERB
salir,VERB
toda,DET
la,DET
gente,NOUN
y,CCONJ
que,SCONJ
saltasen,VERB
al,ADP
agua,NOUN
",",PUNCT
la,DET
cual,PRON
no,ADV
les,PRON
daba,VERB
a,ADP
la,DET
rodilla,NOUN
;,PUNCT
y,CCONJ
puestos,NOUN
los,DET
indios,NOUN
y,CCONJ
cristianos,NOUN
a,ADP
los,DET
bordos,NOUN
y,CCONJ
lados,NOUN
del,ADP
bergantín,NOUN
que,PRON
se,PRON
llamaba,VERB
Sant,PROPN
Marcos,PROPN
",",PUNCT
toda,DET
la,DET
gente,NOUN
que,PRON
podía,AUX
caber,VERB
por,ADP
los,DET
lados,NOUN
del,ADP
bergantín,NOUN
lo,PRON
pasaron,VERB
a,ADP
hombro,NOUN
y,CCONJ
casi,ADV
en,ADP
peso,NOUN
y,CCONJ
fuerza,NOUN
de,ADP
brazos,NOUN
",",PUNCT
sin,ADP
que,SCONJ
lo,PRON
descargase,VERB
",",PUNCT
y,CCONJ
duró,VERB
el,DET
bajo,ADP
más,ADV
de,ADP
tiro,NOUN
y,CCONJ
medio,NUM
de,ADP
arcabuz,NOUN
;,PUNCT
fue,AUX
muy,ADV
gran,ADJ
trabajo,NOUN
pasarlo,VERB
a,ADP
fuerza,NOUN
de,ADP
brazos,NOUN
",",PUNCT
y,CCONJ
después,ADV
de,ADP
pasado,NOUN
",",PUNCT
los,DET
mismos,DET
indios,NOUN
y,CCONJ
cristianos,NOUN
pasaron,VERB
los,DET
otros,DET
bergantines,NOUN
con,ADP
menos,ADV
trabajo,NOUN
que,SCONJ
el,DET
primero,ADJ
",",PUNCT
porque,SCONJ
no,ADV
eran,AUX
tan,ADV
grandes,ADJ
como,SCONJ
el,DET
primero,ADJ
;,PUNCT
y,CCONJ
después,ADV
de,ADP
puestos,NOUN
en,ADP
el,DET
hondo,NOUN
",",PUNCT
nos,PRON
fuimos,AUX
a,ADP
desembarcar,VERB
en,ADP
el,DET
puerto,NOUN
de,ADP
los,DET
Reyes,PROPN
",",PUNCT
en,ADP
el,DET
cual,PRON
hallamos,VERB
en,ADP
la,DET
ribera,NOUN
muy,ADV
gran,ADJ
copia,NOUN
de,ADP
gente,NOUN
de,ADP
los,DET
naturales,ADJ
",",PUNCT
que,PRON
sus,DET
mujeres,NOUN
y,CCONJ
hijos,NOUN
y,CCONJ
ellos,PRON
estaban,AUX
esperando,VERB
;,PUNCT
y,CCONJ
ansí,VERB
",",PUNCT
salió,VERB
el,DET
gobernador,NOUN
con,ADP
toda,DET
la,DET
gente,NOUN
",",PUNCT
y,CCONJ
todos,DET
ellos,PRON
se,PRON
vinieron,VERB
a,ADP
él,PRON
",",PUNCT
y,CCONJ
él,PRON
les,PRON
informó,VERB
cómo,PRON
Su,DET
Majestad,PROPN
le,PRON
enviaba,VERB
para,ADP
que,SCONJ
les,PRON
apercibiese,VERB
y,CCONJ
amonestase,ADJ
que,SCONJ
fuesen,AUX
cristianos,NOUN
",",PUNCT
y,CCONJ
recebiesen,VERB
la,DET
doctrina,NOUN
cristiana,ADJ
",",PUNCT
y,CCONJ
creyesen,VERB
en,ADP
Dios,PROPN
",",PUNCT
criador,NOUN
del,ADP
Cielo,PROPN
y,CCONJ
de,ADP
la,DET
Tierra,PROPN
",",PUNCT
y,CCONJ
a,ADP
ser,AUX
vasallos,NOUN
de,ADP
Su,DET
Majestad,PROPN
",",PUNCT
y,CCONJ
siéndolo,VERB
",",PUNCT
serían,AUX
amparados,VERB
y,CCONJ
defendidos,ADJ
por,ADP
el,DET
gobernador,NOUN
y,CCONJ
por,ADP
los,DET
que,PRON
traía,VERB
",",PUNCT
de,ADP
sus,DET
enemigos,NOUN
y,CCONJ
de,ADP
quien,PRON
les,PRON
quisiese,VERB
hacer,VERB
mal,ADV
",",PUNCT
y,CCONJ
que,PRON
siempre,ADV
serían,AUX
bien,ADV
tratados,ADJ
y,CCONJ
mirados,ADJ
",",PUNCT
como,SCONJ
Su,DET
Majestad,PROPN
lo,PRON
mandaba,VERB
que,SCONJ
lo,PRON
hiciese,VERB
;,PUNCT
y,CCONJ
siendo,AUX
buenos,ADJ
",",PUNCT
les,PRON
daría,VERB
siempre,ADV
de,ADP
sus,DET
rescates,NOUN
",",PUNCT
como,SCONJ
siempre,ADV
lo,PRON
hacía,VERB
a,ADP
todos,DET
los,DET
que,PRON
lo,PRON
eran,AUX
;,PUNCT
y,CCONJ
luego,ADV
mandó,VERB
llamar,VERB
los,DET
clérigos,NOUN
y,CCONJ
les,PRON
dijo,VERB
cómo,PRON
quería,VERB
luego,ADV
hacer,VERB
una,DET
iglesia,NOUN
donde,PRON
les,PRON
dijesen,VERB
misa,NOUN
y,CCONJ
los,DET
otros,DET
oficios,NOUN
divinos,ADJ
",",PUNCT
para,ADP
ejemplo,NOUN
y,CCONJ
consolación,NOUN
de,ADP
los,DET
otros,DET
cristianos,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
ellos,PRON
tuviesen,VERB
especial,ADJ
cuidado,NOUN
de,ADP
ellos,PRON
.,PUNCT
E,CCONJ
hizo,VERB
hacer,VERB
una,DET
cruz,NOUN
de,ADP
madera,NOUN
grande,ADJ
",",PUNCT
la,DET
cual,PRON
mandó,VERB
hincar,VERB
junto,ADJ
a,ADP
la,DET
ribera,NOUN
",",PUNCT
debajo,ADV
de,ADP
unas,DET
palmas,NOUN
altas,ADJ
",",PUNCT
en,ADP
presencia,NOUN
de,ADP
los,DET
oficiales,NOUN
de,ADP
Su,DET
Majestad,PROPN
y,CCONJ
de,ADP
otra,DET
mucha,DET
gente,NOUN
que,PRON
allí,ADV
se,PRON
halló,VERB
presente,ADJ
;,PUNCT
y,CCONJ
ante,ADP
el,DET
escribano,NOUN
de,ADP
la,DET
provincia,NOUN
tomó,VERB
la,DET
posesión,NOUN
de,ADP
la,DET
tierra,NOUN
en,ADP
nombre,NOUN
de,ADP
Su,DET
Majestad,PROPN
",",PUNCT
como,SCONJ
tierra,NOUN
que,PRON
nuevamente,ADV
se,PRON
descubría,VERB
;,PUNCT
y,CCONJ
habiendo,AUX
pacificado,VERB
los,DET
naturales,ADJ
",",PUNCT
dándoles,VERB
de,ADP
sus,DET
rescates,NOUN
y,CCONJ
otras,DET
cosas,NOUN
",",PUNCT
mandó,VERB
aposentar,VERB
los,DET
españoles,NOUN
en,ADP
la,DET
ribera,NOUN
de,ADP
la,DET
laguna,NOUN
",",PUNCT
y,CCONJ
junto,ADJ
con,ADP
ella,PRON
los,DET
indios,NOUN
guaraníes,PROPN
",",PUNCT
a,ADP
todos,DET
los,DET
cuales,PRON
dijo,VERB
y,CCONJ
apercibió,VERB
que,SCONJ
no,ADV
hiciesen,VERB
daño,NOUN
ni,CCONJ
fuerza,NOUN
ni,CCONJ
otro,PRON
mal,NOUN
ninguno,PRON
a,ADP
los,DET
indios,NOUN
y,CCONJ
naturales,ADJ
de,ADP
aquel,DET
puerto,NOUN
",",PUNCT
pues,SCONJ
eran,AUX
amigos,NOUN
y,CCONJ
vasallos,NOUN
de,ADP
Su,DET
Majestad,PROPN
",",PUNCT
y,CCONJ
les,PRON
mandó,VERB
y,CCONJ
defendió,VERB
no,ADV
fuesen,AUX
a,ADP
sus,DET
pueblos,NOUN
y,CCONJ
casas,NOUN
",",PUNCT
porque,SCONJ
la,DET
cosa,NOUN
que,PRON
los,DET
indios,NOUN
más,ADV
sienten,VERB
y,CCONJ
aborrecen,VERB
y,CCONJ
por,ADP
que,SCONJ
se,PRON
alteran,VERB
es,AUX
por,ADP
ver,VERB
que,SCONJ
los,DET
indios,NOUN
y,CCONJ
cristianos,PROPN
van,VERB
a,ADP
sus,DET
casas,NOUN
",",PUNCT
y,CCONJ
les,PRON
revuelven,VERB
y,CCONJ
toman,VERB
las,DET
cosillas,NOUN
que,PRON
tienen,VERB
en,ADP
ellas,PRON
;,PUNCT
y,CCONJ
que,SCONJ
si,SCONJ
tratasen,VERB
y,CCONJ
rescatasen,VERB
con,ADP
ellos,PRON
",",PUNCT
les,PRON
pagasen,VERB
lo,PRON
que,PRON
trujesen,VERB
y,CCONJ
tomasen,VERB
de,ADP
sus,DET
rescates,NOUN
;,PUNCT
y,CCONJ
si,SCONJ
otra,DET
cosa,NOUN
hiciesen,VERB
",",PUNCT
serían,AUX
castigados,ADJ
.,PUNCT
"


",SPACE
CAPÍTULO,PROPN
LIV,PROPN
"

",SPACE
De,ADP
cómo,PRON
los,DET
indios,NOUN
del,ADP
puerto,NOUN
de,ADP
los,DET
Reyes,PROPN
son,AUX
labradores,NOUN
"

",SPACE
Los,DET
indios,NOUN
de,ADP
este,DET
puerto,NOUN
de,ADP
los,DET
Reyes,PROPN
son,AUX
labradores,NOUN
;,PUNCT
siembran,VERB
maíz,NOUN
y,CCONJ
mandioca,NOUN
(,PUNCT
que,PRON
es,AUX
el,DET
cazabi,NOUN
de,ADP
las,DET
Indias,PROPN
),PUNCT
",",PUNCT
siembran,VERB
mandubies,NOUN
(,PUNCT
que,PRON
son,AUX
como,SCONJ
avellanas,NOUN
),PUNCT
",",PUNCT
y,CCONJ
de,ADP
esta,DET
fruta,NOUN
hay,AUX
gran,ADJ
abundancia,NOUN
",",PUNCT
y,CCONJ
siembran,VERB
dos,NUM
veces,NOUN
en,ADP
el,DET
año,NOUN
;,PUNCT
es,AUX
tierra,NOUN
fértil,ADJ
y,CCONJ
abundosa,ADJ
",",PUNCT
ansí,VERB
de,ADP
mantenimientos,NOUN
de,ADP
caza,NOUN
y,CCONJ
pesquerías,NOUN
;,PUNCT
crían,VERB
los,DET
indios,NOUN
muchos,DET
patos,NOUN
en,ADP
gran,ADJ
cantidad,NOUN
",",PUNCT
para,ADP
defenderse,VERB
de,ADP
los,DET
grillos,NOUN
(,PUNCT
como,SCONJ
tengo,VERB
dicho,ADJ
),PUNCT
.,PUNCT
Crían,VERB
gallinas,NOUN
",",PUNCT
las,DET
cuales,PRON
encierran,VERB
de,ADP
noche,NOUN
",",PUNCT
por,ADP
miedo,NOUN
de,ADP
los,DET
murciélagos,NOUN
",",PUNCT
que,PRON
les,PRON
cortan,VERB
las,DET
crestas,NOUN
",",PUNCT
y,CCONJ
cortadas,ADJ
",",PUNCT
las,DET
gallinas,NOUN
se,PRON
mueren,VERB
luego,ADV
.,PUNCT
Estos,DET
murciélagos,NOUN
son,AUX
una,DET
mala,ADJ
sabandija,NOUN
",",PUNCT
y,CCONJ
hay,AUX
muchos,PRON
por,ADP
el,DET
río,NOUN
que,PRON
son,AUX
tamaños,NOUN
y,CCONJ
mayores,ADJ
que,SCONJ
tórtolas,NOUN
de,ADP
esta,DET
tierra,NOUN
",",PUNCT
y,CCONJ
cortan,VERB
tan,ADV
dulcemente,ADV
con,ADP
los,DET
dientes,NOUN
",",PUNCT
que,PRON
al,ADP
que,PRON
muerden,VERB
",",PUNCT
no,ADV
lo,PRON
siente,VERB
;,PUNCT
y,CCONJ
nunca,ADV
muerden,VERB
al,ADP
hombre,NOUN
si,SCONJ
no,ADV
es,AUX
en,ADP
las,DET
lumbres,NOUN
de,ADP
los,DET
dedos,NOUN
de,ADP
los,DET
pies,NOUN
o,CCONJ
de,ADP
las,DET
manos,NOUN
",",PUNCT
o,CCONJ
en,ADP
el,DET
pico,NOUN
de,ADP
la,DET
nariz,NOUN
",",PUNCT
y,CCONJ
el,DET
que,PRON
una,DET
vez,NOUN
muerde,VERB
",",PUNCT
aunque,SCONJ
haya,AUX
otros,DET
muchos,PRON
",",PUNCT
no,ADV
morderá,VERB
sino,CCONJ
al,ADP
que,PRON
comenzó,VERB
a,ADP
morder,VERB
;,PUNCT
y,CCONJ
éstos,PRON
muerden,VERB
de,ADP
noche,NOUN
y,CCONJ
no,ADV
parescen,VERB
de,ADP
día,NOUN
;,PUNCT
tenemos,VERB
que,SCONJ
hacer,VERB
en,ADP
defenderles,VERB
las,DET
orejas,NOUN
de,ADP
los,DET
caballos,NOUN
;,PUNCT
son,AUX
muy,ADV
amigos,NOUN
de,ADP
ir,AUX
a,ADP
morder,VERB
en,ADP
ellas,PRON
",",PUNCT
y,CCONJ
en,ADP
entrando,VERB
un,DET
murciélago,NOUN
donde,PRON
están,VERB
los,DET
caballos,NOUN
",",PUNCT
se,PRON
desasosiegan,VERB
tanto,ADV
",",PUNCT
que,PRON
despiertan,VERB
a,ADP
toda,DET
la,DET
gente,NOUN
que,PRON
hay,AUX
en,ADP
la,DET
casa,NOUN
",",PUNCT
y,CCONJ
hasta,ADP
que,SCONJ
los,PRON
matan,VERB
o,CCONJ
echan,VERB
de,ADP
la,DET
caballeriza,NOUN
",",PUNCT
nunca,ADV
se,PRON
sosiegan,VERB
;,PUNCT
y,CCONJ
al,ADP
gobernador,NOUN
le,PRON
mordió,VERB
un,DET
murciélago,NOUN
estando,AUX
durmiendo,VERB
en,ADP
un,DET
bergantín,NOUN
",",PUNCT
que,PRON
tenía,VERB
un,DET
pie,NOUN
descubierto,ADJ
",",PUNCT
y,CCONJ
le,PRON
mordió,VERB
en,ADP
la,DET
lumbre,NOUN
de,ADP
un,DET
dedo,NOUN
del,ADP
pie,NOUN
",",PUNCT
y,CCONJ
toda,DET
la,DET
noche,NOUN
estaba,AUX
corriendo,VERB
sangre,NOUN
hasta,ADP
la,DET
mañana,NOUN
",",PUNCT
que,PRON
recordó,VERB
con,ADP
el,DET
frío,NOUN
que,PRON
sintió,VERB
en,ADP
la,DET
pierna,NOUN
y,CCONJ
la,DET
cama,NOUN
bañada,ADJ
en,ADP
sangre,NOUN
",",PUNCT
que,PRON
creyó,VERB
que,SCONJ
le,PRON
habían,AUX
herido,VERB
;,PUNCT
y,CCONJ
buscando,VERB
dónde,PRON
tenía,VERB
la,DET
herida,NOUN
",",PUNCT
los,DET
que,PRON
estaban,VERB
en,ADP
el,DET
bergantín,NOUN
se,PRON
reían,VERB
de,ADP
ello,PRON
",",PUNCT
porque,SCONJ
conoscían,VERB
y,CCONJ
tenían,VERB
experiencia,NOUN
de,ADP
que,SCONJ
era,AUX
mordedura,NOUN
de,ADP
murciélago,NOUN
",",PUNCT
y,CCONJ
el,DET
gobernador,NOUN
halló,VERB
que,SCONJ
le,PRON
había,AUX
llevado,VERB
una,DET
rebanada,NOUN
de,ADP
la,DET
lumbre,NOUN
del,ADP
dedo,NOUN
del,ADP
pie,NOUN
.,PUNCT
Estos,DET
murciélagos,NOUN
no,ADV
muerden,VERB
sino,CCONJ
adonde,SCONJ
hay,AUX
vena,NOUN
",",PUNCT
y,CCONJ
éstos,PRON
hicieron,VERB
una,DET
muy,ADV
mala,ADJ
obra,NOUN
",",PUNCT
y,CCONJ
fue,AUX
que,SCONJ
llevábamos,VERB
a,ADP
la,DET
entrada,NOUN
seis,NUM
cochinas,NOUN
preñadas,ADJ
para,ADP
que,SCONJ
con,ADP
ellas,PRON
hiciésemos,VERB
casta,NOUN
",",PUNCT
y,CCONJ
cuando,SCONJ
vinieron,VERB
a,ADP
parir,NOUN
",",PUNCT
los,DET
cochinos,NOUN
que,PRON
parieron,VERB
",",PUNCT
cuando,SCONJ
fueron,AUX
a,ADP
tomar,VERB
las,DET
tetas,NOUN
",",PUNCT
no,ADV
hallaron,VERB
pezones,NOUN
",",PUNCT
que,PRON
se,PRON
las,PRON
habían,AUX
comido,VERB
todos,DET
los,DET
murciélagos,NOUN
",",PUNCT
y,CCONJ
por,ADP
esta,DET
causa,NOUN
se,PRON
murieron,VERB
los,DET
cochinos,NOUN
",",PUNCT
y,CCONJ
nos,PRON
comimos,VERB
las,DET
puercas,NOUN
por,ADP
no,ADV
poder,AUX
criar,VERB
lo,PRON
que,PRON
pariesen,VERB
.,PUNCT
También,ADV
hay,AUX
en,ADP
esta,DET
tierra,NOUN
otras,DET
malas,ADJ
sabandijas,NOUN
",",PUNCT
y,CCONJ
son,AUX
unas,DET
hormigas,NOUN
muy,ADV
grandes,ADJ
",",PUNCT
las,DET
cuales,PRON
son,AUX
de,ADP
dos,NUM
maneras,NOUN
:,PUNCT
las,DET
unas,PRON
son,AUX
bermejas,ADJ
",",PUNCT
y,CCONJ
las,DET
otras,PRON
son,AUX
muy,ADV
negras,ADJ
;,PUNCT
doquiera,ADV
que,SCONJ
muerden,VERB
cualquiera,PRON
de,ADP
ellas,PRON
",",PUNCT
el,DET
que,PRON
es,AUX
mordido,VERB
está,AUX
veinte,NUM
y,CCONJ
cuatro,NUM
horas,NOUN
dando,VERB
voces,NOUN
y,CCONJ
revolcándose,VERB
por,ADP
tierra,NOUN
",",PUNCT
que,PRON
es,AUX
la,DET
mayor,ADJ
lástima,NOUN
del,ADP
mundo,NOUN
de,ADP
lo,PRON
ver,VERB
;,PUNCT
hasta,ADP
que,SCONJ
pasan,VERB
las,DET
veinte,NUM
y,CCONJ
cuatro,NUM
horas,NOUN
no,ADV
tienen,VERB
remedio,NOUN
ninguno,PRON
",",PUNCT
y,CCONJ
pasadas,ADJ
se,PRON
quita,VERB
el,DET
dolor,NOUN
;,PUNCT
y,CCONJ
en,ADP
este,DET
puerto,NOUN
de,ADP
los,DET
Reyes,PROPN
",",PUNCT
en,ADP
las,DET
lagunas,NOUN
",",PUNCT
hay,AUX
muchas,DET
rayas,NOUN
",",PUNCT
y,CCONJ
muchas,DET
veces,NOUN
los,DET
que,PRON
andan,VERB
a,ADP
pescar,VERB
en,ADP
el,DET
agua,NOUN
",",PUNCT
como,SCONJ
las,PRON
ven,VERB
",",PUNCT
huéllanlas,VERB
",",PUNCT
y,CCONJ
entonces,ADV
vuelven,VERB
con,ADP
la,DET
cola,NOUN
",",PUNCT
y,CCONJ
hieren,VERB
con,ADP
una,DET
púa,NOUN
que,PRON
tienen,VERB
en,ADP
la,DET
cola,NOUN
",",PUNCT
la,DET
cual,PRON
es,AUX
más,ADV
larga,ADJ
que,SCONJ
un,DET
dedo,NOUN
;,PUNCT
y,CCONJ
si,SCONJ
la,DET
raya,NOUN
es,AUX
grande,ADJ
",",PUNCT
es,AUX
como,SCONJ
un,DET
geme,NOUN
",",PUNCT
y,CCONJ
la,DET
púa,NOUN
es,AUX
como,SCONJ
una,DET
sierra,NOUN
;,PUNCT
y,CCONJ
si,SCONJ
da,VERB
en,ADP
el,DET
pie,NOUN
",",PUNCT
lo,PRON
pasa,VERB
de,ADP
parte,NOUN
a,ADP
parte,NOUN
",",PUNCT
y,CCONJ
es,AUX
tan,ADV
grandísimo,ADJ
el,DET
dolor,NOUN
como,SCONJ
el,DET
que,PRON
pasa,VERB
el,DET
que,PRON
es,AUX
mordido,VERB
de,ADP
hormigas,NOUN
;,PUNCT
mas,ADV
tiene,VERB
un,DET
remedio,NOUN
para,ADP
que,SCONJ
luego,ADV
se,PRON
quite,VERB
el,DET
dolor,NOUN
",",PUNCT
y,CCONJ
es,AUX
que,SCONJ
los,DET
indios,NOUN
conoscen,ADJ
una,DET
yerba,NOUN
que,PRON
luego,ADV
como,SCONJ
el,DET
hombre,NOUN
es,AUX
mordido,VERB
la,PRON
toman,VERB
",",PUNCT
y,CCONJ
majada,NOUN
",",PUNCT
la,PRON
ponen,VERB
sobre,ADP
la,DET
herida,NOUN
de,ADP
la,DET
raya,PROPN
",",PUNCT
y,CCONJ
en,ADP
poniéndola,VERB
se,PRON
quita,VERB
el,DET
dolor,NOUN
;,PUNCT
mas,ADV
tiene,VERB
más,ADV
de,ADP
un,DET
mes,NOUN
que,SCONJ
curar,VERB
en,ADP
la,DET
herida,NOUN
.,PUNCT
Los,DET
indios,NOUN
de,ADP
esta,DET
tierra,NOUN
son,AUX
medianos,ADJ
de,ADP
cuerpo,NOUN
",",PUNCT
andan,VERB
desnudos,ADJ
en,ADP
cueros,NOUN
",",PUNCT
y,CCONJ
sus,DET
vergüenzas,NOUN
de,ADP
fuera,ADV
;,PUNCT
las,DET
orejas,NOUN
tienen,VERB
horadadas,ADJ
y,CCONJ
tan,ADV
grandes,ADJ
",",PUNCT
que,PRON
por,ADP
los,DET
agujeros,NOUN
que,PRON
tienen,VERB
en,ADP
ellas,PRON
les,PRON
cabe,VERB
un,DET
puño,NOUN
cerrado,ADJ
",",PUNCT
y,CCONJ
traen,VERB
metidas,ADJ
por,ADP
ellas,PRON
unas,PRON
calabazuelas,NOUN
medianas,ADJ
",",PUNCT
y,CCONJ
contino,ADJ
van,AUX
sacando,VERB
aquéllas,NOUN
y,CCONJ
metiendo,VERB
otras,DET
mayores,ADJ
;,PUNCT
y,CCONJ
ansí,PROPN
",",PUNCT
las,PRON
hacen,VERB
tan,ADV
grandes,ADJ
",",PUNCT
que,PRON
casi,ADV
llegan,VERB
cerca,ADV
de,ADP
los,DET
hombros,NOUN
",",PUNCT
y,CCONJ
por,ADP
esto,PRON
les,PRON
llaman,VERB
los,DET
otros,DET
indios,NOUN
comarcanos,ADJ
orejones,NOUN
",",PUNCT
y,CCONJ
se,PRON
llaman,VERB
como,SCONJ
los,DET
ingas,NOUN
del,ADP
Perú,PROPN
",",PUNCT
que,PRON
se,PRON
llaman,VERB
orejones,NOUN
.,PUNCT
Éstos,PRON
cuando,SCONJ
pelean,VERB
se,PRON
quitan,VERB
las,DET
calabazas,NOUN
o,CCONJ
rodajas,NOUN
que,PRON
traen,VERB
en,ADP
las,DET
orejas,NOUN
",",PUNCT
y,CCONJ
revuélvense,PROPN
en,ADP
ellas,PRON
mismas,DET
",",PUNCT
de,ADP
manera,NOUN
que,SCONJ
las,PRON
encogen,VERB
allí,ADV
",",PUNCT
y,CCONJ
si,SCONJ
no,ADV
quieren,VERB
hacer,VERB
esto,PRON
",",PUNCT
anúdanlas,VERB
atrás,ADV
",",PUNCT
debajo,ADV
del,DET
colodrillo,NOUN
.,PUNCT
Las,DET
mujeres,NOUN
de,ADP
éstos,PRON
no,ADV
andan,VERB
tapadas,ADJ
sus,DET
vergüenzas,NOUN
;,PUNCT
vive,VERB
cada,DET
uno,PRON
por,ADP
sí,PRON
con,ADP
su,DET
mujer,NOUN
y,CCONJ
hijos,NOUN
;,PUNCT
las,DET
mujeres,NOUN
tienen,VERB
cargo,NOUN
de,ADP
hilar,VERB
algodón,NOUN
",",PUNCT
y,CCONJ
ellos,PRON
van,AUX
a,ADP
sembrar,VERB
sus,DET
heredades,NOUN
",",PUNCT
y,CCONJ
cuando,SCONJ
viene,VERB
la,DET
tarde,NOUN
",",PUNCT
vienen,VERB
a,ADP
sus,DET
casas,NOUN
",",PUNCT
y,CCONJ
hallan,VERB
la,DET
comida,NOUN
aderezada,ADJ
;,PUNCT
todo,DET
lo,PRON
demás,PRON
no,ADV
tienen,VERB
cuidado,NOUN
de,ADP
trabajar,VERB
en,ADP
sus,DET
casas,NOUN
",",PUNCT
sino,CCONJ
solamente,ADV
cuando,SCONJ
están,VERB
los,DET
maíces,NOUN
para,ADP
coger,VERB
;,PUNCT
entonces,ADV
ellas,PRON
lo,PRON
han,AUX
de,ADP
coger,VERB
y,CCONJ
acarrear,VERB
a,ADP
cuestas,NOUN
y,CCONJ
traer,VERB
a,ADP
sus,DET
casas,NOUN
.,PUNCT
Dende,VERB
aquí,ADV
comienzan,VERB
estos,DET
indios,NOUN
a,ADP
tener,VERB
idolatría,NOUN
",",PUNCT
y,CCONJ
adoran,VERB
ídolos,NOUN
que,PRON
ellos,PRON
hacen,VERB
de,ADP
madera,NOUN
;,PUNCT
y,CCONJ
según,SCONJ
informaron,VERB
al,ADP
gobernador,NOUN
",",PUNCT
adelante,ADV
la,DET
tierra,NOUN
adentro,ADV
tienen,VERB
los,DET
indios,NOUN
ídolos,NOUN
de,ADP
oro,NOUN
y,CCONJ
de,ADP
plata,NOUN
",",PUNCT
y,CCONJ
procuró,VERB
con,ADP
buenas,ADJ
palabras,NOUN
apartarlos,VERB
de,ADP
la,DET
idolatría,NOUN
",",PUNCT
diciéndoles,VERB
que,SCONJ
los,PRON
quemasen,VERB
y,CCONJ
quitasen,VERB
de,ADP
sí,PRON
",",PUNCT
y,CCONJ
creyesen,VERB
en,ADP
Dios,PROPN
verdadero,PROPN
",",PUNCT
que,PRON
era,AUX
el,DET
que,PRON
había,AUX
criado,VERB
el,DET
Cielo,PROPN
y,CCONJ
la,DET
Tierra,PROPN
",",PUNCT
y,CCONJ
a,ADP
los,DET
hombres,NOUN
",",PUNCT
y,CCONJ
a,ADP
la,DET
mar,NOUN
",",PUNCT
y,CCONJ
a,ADP
